user_id,reference_date,dn__recent_action,dn__max_action_level
4f546776-4e97-4147-9cdd-f2cd2f3885a1,2024-03-04,1,7
69d4ed72-9cf3-4cab-b3d3-67b1b65a4bf3,2024-03-30,7,14
9bfc33df-39fa-4410-951e-8ffc259caab9,2024-07-31,1,30
595b936e-b3de-48f1-afc6-234bb2060339,2024-09-05,60,90
6e0da290-5ffa-4f58-85fb-b6a5978f970a,2023-06-29,1,7
e200d8ae-168c-4e63-83bf-d6ccfb6a8401,2025-01-22,7,10
4710dd10-36b2-40f1-9c48-de63a45c6dcc,2024-10-24,1,1
94a76995-9852-4d25-9766-121e35515852,2024-05-03,1,14
4ea27fe5-1b5b-444b-9a39-ff7f7eaff314,2023-01-30,90,90
50ed2a05-a774-4cfb-9093-f30e4bbe7a80,2023-02-02,1,7
04294324-b333-4bc8-9248-960cb501b1e2,2023-08-07,1,1
5a676bad-d1d7-4964-b704-e534f34d2a56,2024-09-04,1,1
fa9ebadc-5df3-47c2-b783-ee040d66554d,2022-11-21,1,1
bedd2782-4762-41c5-85aa-7c4dff54cec6,2024-01-08,1,1
78de89b4-b30f-4ceb-bff2-279f5f2e3bfb,2019-07-17,1,10
46a4db33-3806-4ad7-b53d-72ff7a6ab2aa,2022-12-20,10,10
164167e4-21c6-4954-8664-80c0dbb8eb7d,2025-05-13,7,7
93609805-5976-4669-a14a-7f3a7c207855,2024-10-06,1,1
ddebb15f-3453-48f5-84e5-be7f88ef08bb,2020-03-05,1,10
6b8353e9-1dc4-4b17-9a5e-a3c3ec05f799,2019-10-22,1,10
0cf4f2b0-2dd1-4458-979e-8b1f2ae28d88,2021-04-30,1,1
a96ccffd-2452-4064-91a0-c21a7803b6cf,2022-09-30,1,7
fcd44a6f-686c-49ad-bd1d-fc8c6dd9c228,2022-09-15,1,10
38e08e13-e02c-4c17-9bb5-e830f2bd7a58,2022-07-18,7,10
4af037b0-854e-48b0-b7c7-68f37b11ffcf,2023-01-20,1,1
af4ee9c8-e63d-4128-bb77-e09649008188,2022-06-04,1,1
f58850ed-0822-48a6-820a-cbee85de9344,2023-02-02,1,10
55ac393a-13c1-46dd-aee1-a13f05a791c6,2022-11-28,7,90
e8a0dac4-d4bc-4234-bf1f-c3a5f977b6f2,2023-05-29,1,10
8624e6c6-12d6-47e1-af41-6595c58d7659,2023-08-13,1,1
7e69a84e-f164-4fe9-9504-223e3ac27558,2022-10-04,1,10
693f503a-f203-414a-9738-8e930d777613,2022-05-20,1,10
2c9cc276-b043-4e69-a9e1-b385c4193274,2022-03-05,1,1
99eed71d-2263-4f72-a716-972a8f89912a,2022-09-27,10,10
68c9da76-b972-4021-b155-e2e0f2898c43,2022-05-11,7,7
5651f283-a637-4954-a2b9-19daee696d0c,2022-06-04,1,1
a31fff29-dec1-494b-8776-5eff82a76594,2022-09-27,1,90
eac62d9c-2fff-47d3-85ae-92e7c6930484,2022-07-23,1,1
190ae207-7263-4c5d-aedb-ca04f4964dac,2023-02-20,1,1
c7445588-2b6e-4ab9-bf93-2ec8b867f57f,2023-04-17,1,10
7c3cb9a5-134c-40e3-8af3-70745c46fd50,2024-05-03,1,14
09bcb0d1-2495-4709-800a-756475da1e3d,2023-06-29,90,90
88e1c606-4994-485a-ad2b-d2a907e29b48,2023-04-11,1,7
004319f7-fa3c-47fe-a315-32d6bdd63da6,2024-01-23,1,14
e8c17aad-cf8f-4240-8f2f-bf51b7b31beb,2024-07-29,7,30
776aef52-ce6d-440c-9750-927c54a686ff,2023-11-20,1,1
f1376086-5ad1-4dd7-a6eb-41ffc0b3b3bc,2024-01-31,14,14
c6d6b300-3e49-48eb-88cc-4014ecb9e572,2023-11-28,10,10
532ece84-e7f1-4f49-a09a-6feae9980bdc,2024-01-22,7,7
1fa32f5a-dcdc-416c-b271-3f4a526269a5,2023-05-26,1,10
de0b4616-76fa-423f-aa7f-a0fa7216f1ab,2023-03-07,1,10
04db3582-48e4-48df-ac21-a255396d4583,2024-05-10,7,7
0367f40f-94ac-468e-955b-029464f77d55,2024-07-10,7,60
7a432e3e-8bed-4a8c-8df7-d21af2ca4b19,2024-03-11,1,1
508b9e34-4a25-43b7-bcf0-30882ebf3e58,2024-02-15,1,1
2979673c-d527-4f6e-9817-0769f961e94b,2023-06-13,1,1
58b1460c-cc6c-4387-be44-8de389b1dbbe,2024-10-14,1,7
74967a96-3334-4c14-8a53-8450cef65638,2023-07-20,7,7
3011a915-93b8-47ec-af27-8d28a136a9e2,2024-05-24,10,10
184e4763-0c69-435f-a857-aa158c666353,2023-08-28,10,10
a9b8d7e6-217d-482c-b88e-d9d9803689d2,2024-05-23,45,45
1301e8fa-3bc5-4719-9cc8-bfb738c97f0a,2023-12-29,1,10
8c199d0a-1f09-4f8c-a2db-c63327c1f8c6,2023-09-28,1,14
539c7e2d-cf7e-43db-9ca4-8a252a8c8691,2024-05-24,1,1
a4c1c8b5-96b8-416f-8059-74eeabfc76c6,2024-10-21,14,14
1fcf940e-d8f3-49db-afc3-829c74ce180c,2023-05-25,1,1
6cbf1597-0090-455a-89cc-5b5bdfd14ebc,2024-07-18,14,14
d95eb675-39cb-4167-b8f2-133f745cf25e,2022-04-14,7,7
695533c2-8e7c-4b22-99aa-eaaa88a1a0d2,2022-06-26,1,1
9a4770f5-9ba4-4b78-bfc5-34da905d642b,2022-03-09,1,1
8c8d322b-2c9a-4b5b-8aef-90414bdfe3d3,2024-09-03,7,7
04819362-846f-4a0a-805d-1f33584c21ce,2019-07-08,1,1
ed4839eb-d2d2-4236-966b-4fa982742ef5,2022-01-16,1,1
647fa14f-1ab7-4a1b-8d4e-65dc3976c93e,2022-06-01,10,10
0d9bf8f6-f24a-4d55-889f-9964ab4b4697,2022-04-08,1,10
a85e4979-a60c-44bd-a73a-158dadf2e33f,2022-06-04,10,10
10932709-00b2-47df-8da7-bac429187c27,2022-05-15,1,10
f8db880d-f566-4d0d-92fa-dd905a2d3753,2022-06-04,1,90
39bdcbbb-98d3-44cc-95d8-855a8ffa0401,2022-07-23,7,10
c591f492-ec2c-4f7d-8b07-72126783e8ec,2022-04-14,1,90
2f38597b-3a5b-41d4-aabb-fabf6a52fb4a,2022-08-04,1,10
18e80613-6fc5-4b56-9bf1-b3fd6fddbab0,2023-02-22,1,10
2931c897-3f9c-4cf3-bf6e-ace20f4e02a1,2022-06-04,1,10
20d92893-e213-42be-8dfa-035880291b7e,2022-03-05,7,7
5bc78de0-9b98-46ec-855c-6f325148eb10,2022-06-01,1,1
5c10c8c7-9425-4495-a02b-3c670f4bc5a0,2022-05-19,1,1
c914954b-7bac-4fe9-868a-a6dccad7366b,2022-06-04,7,10
5d31d96f-f759-4154-b9f4-63c4dcce4ec8,2022-11-24,1,10
4644eac8-e70b-42cb-a632-186d8bb30d61,2023-03-30,1,10
1ca67af4-5b92-45ce-9070-6dfcec1cdef8,2024-05-24,1,30
a3ad83ae-cc07-4c50-ab30-3728766c5c0d,2024-01-19,1,14
fb497ffd-3b57-45b4-b651-e8727955933f,2023-12-13,7,7
95f14b11-3788-4e86-808f-a1e37ba2f9dd,2024-05-27,1,1
bb0b43e0-820a-420f-913f-5163f340d4a4,2023-10-10,1,10
673b2af6-1954-4945-812a-9ec6ea10ca75,2024-01-22,1,14
ddbc8da5-ce42-4ba4-8cd5-aaa3657fa4b7,2024-09-29,14,45
85274a3f-6f66-4d55-acbe-42c263297fc3,2023-06-29,1,7
711e548c-1bc1-4218-90c7-a891878f4e6e,2023-10-16,10,10
5b680b7e-520f-4e2e-85eb-27c2bc136397,2023-05-15,1,1
45e808d5-7b35-4b8b-98c6-d62052671ef1,2024-01-30,1,1
25a71e06-05cc-4799-819e-f48284b59894,2023-09-01,7,7
2bce77e6-e34c-452e-abb1-d93259ebd8c6,2023-12-29,1,1
70b91f1d-182c-4933-9f15-13a0cc2e2afb,2023-10-02,90,90
fc5a6a11-b896-4b2f-94a0-4336843d651e,2024-09-28,1,10
b9896bf2-2e4b-4efe-bd43-6e3111ea520d,2024-08-05,1,7
06fc6fb2-57f4-4fe2-a4e7-795b9d24d0bb,2023-02-20,1,7
1fd2d976-93a5-4d68-ac45-68338b5284d8,2023-05-29,1,10
d0d0a04a-84f4-44d6-9aad-600daeed5e89,2023-03-30,1,10
14369478-35cc-47a8-9d15-1ebe4afbbbe1,2023-04-30,1,10
357c2e66-b893-4bfb-9b59-e24cc9c575dd,2024-06-07,7,7
33b1748d-ccb6-41ed-9982-42b4267c26b5,2023-11-01,7,7
d429cb7b-5404-4314-a407-b44c5b48aa9a,2024-05-24,10,10
a46926d2-8ba8-4f4d-810a-d275e7baf88b,2023-12-28,10,10
da3522a7-f57f-41f2-a037-d922b85d3fc2,2023-01-17,1,7
6940ffb8-800d-43ca-a72e-988d23acd54e,2024-11-26,7,10
e1359473-5396-41ed-aa7e-b1c014d0e395,2024-07-31,1,14
819aa071-a698-414d-965d-585731f46ab3,2023-02-16,1,1
897cbb83-f470-4040-bdd6-024f038cc08f,2022-04-26,1,1
f0ddbc3e-1bcf-4d15-8847-c5275652e2ad,2024-08-15,1,14
290d9e59-c59b-4e9a-9d2a-325b8a471941,2022-10-22,1,1
01e4793c-e8a8-4353-9777-b65e28c2ca60,2022-06-04,7,7
5648a53c-f639-4601-a0ea-84b5a8f111a3,2022-05-27,1,1
e231914e-f0a5-433c-85e8-2a013d00c27d,2022-12-28,1,1
e3e6609d-8bb8-4f20-8bf5-1fac5bcff41e,2022-10-26,1,10
9dc00187-4ead-4fd8-b8d9-44a92c3aaab7,2025-01-06,1,1
ab86700c-272f-4d64-8f56-e58de8a7bb7a,2022-02-20,1,10
5ba9806b-fcaf-4b91-848a-ebc85d5e49bc,2022-01-10,1,10
c7dd58aa-36e3-4acd-addd-771df36836e5,2021-11-29,1,10
36aa60c0-d1a2-44cb-a882-b74f3bbe35ec,2021-08-19,1,1
3b985e7a-7629-4cb9-8677-1a11caa31406,2022-03-23,1,7
4dc88943-28e4-4ca5-9f18-fecf61008753,2022-03-03,1,7
ba9fecbe-b224-4fa8-8b13-17da515119a4,2021-07-10,1,1
7f48b197-abd3-4e1f-b4b8-ecf40f42ab16,2022-06-30,1,10
b9e400b9-9a5e-40c0-87f7-9fdf018d247a,2022-04-17,1,10
64b62fb6-aa45-41d1-92bd-6a368946a158,2022-12-19,10,10
b5dffb84-e7e3-466a-9afa-d94c77cbcebe,2022-04-07,7,7
a8290742-b038-4f42-b3c3-2619a4fce8c0,2022-06-29,10,10
3e9d6fe3-64d1-4909-aa00-ed6ae6be8af5,2023-05-15,1,10
c89f90af-72aa-4811-8d38-4efd1a3777a4,2023-03-30,1,90
eb9ba3d5-de00-418e-b270-7b8dc8046fba,2023-04-20,1,10
3765118d-2941-41f7-a486-d776966af02f,2022-08-19,1,10
3e6b7dbc-c6de-43ff-870a-0dc21376c250,2022-10-07,1,1
7a925a32-3dcb-48c2-88ab-755dabf5c0bb,2022-10-17,1,1
5d3c3c81-6b04-497c-836d-d88e3a0d95ac,2022-09-27,1,1
d80a8ba1-fb96-4cdd-a58d-1e0d768fa535,2023-02-05,7,7
8019a608-97c1-46f3-b251-26845164234f,2023-12-29,1,30
ce1a13f9-5f13-400c-8dd5-635bcb3714b7,2024-07-03,1,10
87b52ffe-c676-4f86-a9c6-740d25cfb9b6,2023-12-29,14,14
a1b176b8-f589-451c-b21a-cdd1d280c71e,2024-01-20,1,1
6b7eb572-56e7-4100-932f-c3b27985b864,2023-12-29,1,10
ea6fdc05-a19f-4005-9aca-e705af11d30e,2023-05-29,10,10
c72bd610-463a-43b3-968f-4956a5d88d23,2023-12-01,7,7
2db7c959-7fc8-4ae7-afc7-37595554b63c,2023-12-16,1,1
fd625731-4b31-473c-bc89-9c0d399f9a67,2024-03-05,1,1
c7266be1-207d-47dc-9094-936ed1c55254,2024-01-16,90,90
97c19cfb-df5a-4ef3-8d8e-144285a69c15,2023-12-27,1,7
6ad839d2-d2fb-441a-abf5-98e23e63070e,2024-01-29,10,14
148ed61c-2828-4e2f-80da-da34792c0838,2023-08-07,1,14
d7d5a9f6-55ab-473b-ae92-e0d5378d28d5,2023-02-02,90,90
30b776f6-e8e2-4b58-8ba3-b7c9ec6bd73f,2024-03-02,1,10
16bc7f45-3e98-4be1-9135-c05a6ae5d4a5,2024-02-18,1,1
76d62b10-0d86-4691-a927-8b063ac579f7,2024-06-18,1,1
53f99ad5-059d-4e87-8850-55f5f91b7915,2023-02-05,1,1
8a80c373-3819-4d92-aaef-d1d985cd2404,2023-05-29,90,90
2ea3fa4a-2282-4b6c-8b9a-db6d9126bfd0,2023-06-05,1,1
10011529-3306-4e63-9405-a8eb73b72ccc,2023-05-29,7,10
69e62754-f847-4be3-988f-714993fa1864,2024-01-15,14,14
8095d697-c8bf-40ec-8ffe-2fbe1927bf72,2024-08-11,1,7
d6732541-5e29-4803-8020-2d50c7f00a84,2024-05-24,1,10
fa229f47-214a-40aa-916b-48506df162ed,2024-01-26,7,7
a25bc743-f61b-401c-af7b-3ff9a3620e5e,2024-09-02,14,14
bbba7f80-da5e-4e66-b3b3-f5568bf78ad5,2023-02-20,1,1
ee73ac84-9dd2-4e17-a940-a111f236a8b1,2025-01-30,1,1
7418fbee-d4aa-417e-87f4-b5e2e1e36838,2022-12-28,1,1
35b868a5-0ce1-4aca-92fb-bccdee51aed6,2022-06-01,1,1
c5ee3043-a36a-4de6-8508-9ecafae570ef,2023-03-30,7,7
41978098-c638-433c-afa2-23ad8c98c5b0,2023-07-15,1,10
23a965d9-07d2-40e5-994f-785a3942fd3e,2022-10-16,1,1
4605ad74-0674-43c5-b6d4-2748f0df1c76,2023-06-27,1,1
26de6fca-789f-449d-bdf3-4ac73f124942,2022-09-28,1,10
fcadcc01-87a6-4f45-873b-f73cd1c20f42,2022-08-13,1,1
47d62eed-243c-476c-8421-ad39eb9a9143,2019-07-08,1,90
051f21a3-e551-4147-b0d7-4b1af3caf194,2019-07-08,90,90
0595a677-26da-459c-b95d-e217aa42c66a,2019-07-08,90,90
70695fac-9106-41da-81cd-c43e2ad7c2ea,2020-10-26,1,10
960b481c-421e-42b4-9532-31551507be0e,2020-12-10,1,10
ba982e17-0d7b-4f84-91d2-eedc120342ef,2021-11-02,7,7
3cb13ed2-5818-4d5d-a3d9-77ca50daa2f4,2022-01-28,1,10
9a267780-4d3e-40eb-8b4a-8e87d5d05f3e,2022-04-29,1,7
f1c3da62-d9a1-438d-9acb-4e5f5a33a049,2022-07-09,1,90
2817cbd8-75b4-421f-abfb-be15188d75ad,2022-05-20,1,10
1722ec89-6995-4155-b9cf-c0acc8c1ffcd,2022-09-04,1,1
5495d8c3-91a0-40e4-8238-5d386c3e03fb,2022-06-09,7,10
75cbddcb-ae53-478a-b77c-ee705b374e85,2022-12-31,1,10
9ae0851a-3b22-4d25-8f8e-3f39a271cb0b,2023-02-07,7,10
35c15d03-6aef-4c61-94e5-f28f59e459d4,2022-09-10,1,1
321e1838-554c-4106-8b4a-77b24e1ab68e,2022-11-19,90,90
37181f25-daa7-4080-9703-56f6fdc91970,2022-08-31,1,10
f143ab71-8fc8-42ef-95bb-f8c8b59a1287,2022-04-07,1,1
666758c6-b480-4f67-8a7d-69c8ed4dcda7,2022-08-19,1,10
35800f81-5426-4b2b-986e-3a73fdbba135,2022-08-19,1,10
87e453fd-1f69-4026-829f-610526ab9645,2021-11-08,1,1
47b68c81-06ae-4c35-8f74-0334d1c1b2ad,2022-03-05,1,10
35de891e-2253-4185-ac88-888c51fed00a,2022-09-27,1,1
50b0c1b8-a0a6-4884-b4ba-5574899044fc,2022-04-29,1,1
df128797-2508-4663-a6e2-29d716e493a4,2022-12-29,1,10
d50ea4cf-7c63-46b6-982e-4bc4db478b93,2022-12-28,1,10
f40b5377-09d4-496c-b9d9-c336945d3010,2022-01-25,10,10
8f0fda2d-2067-4e31-ba5e-93d2badf3d6d,2022-09-27,1,10
92c95a7d-0a08-4989-b9f9-c2f50f22a661,2022-05-31,7,7
7853335a-9a47-4b98-a328-b53cc783ff1b,2023-05-20,1,10
bd24569a-4639-4e08-a316-ad44935490e2,2023-12-17,1,30
eeb05838-2815-403b-8cf4-d0b5c211963e,2024-02-29,1,14
794c58a4-4878-4d7d-ad39-4eaa1d9b9766,2023-04-15,1,10
3bce7335-ce31-47ae-81df-0daebf9c4c07,2023-10-28,1,10
90dd5104-2927-4cd1-bc30-750219ac821b,2023-03-21,1,7
91d79f03-3730-43d9-8fba-8177451ae0c3,2023-09-02,1,7
a71bef59-ea7d-4c7f-9ced-db40f54bf634,2024-04-15,1,1
02502c96-23d6-4b6a-9dda-13e009166f3b,2024-03-30,1,7
d73bc1d4-f16a-4a0d-962a-2d8841bb27ae,2024-01-13,1,1
14ac5636-e14c-429c-98ea-06f4634417ef,2024-03-15,1,7
e4dc5d0d-992a-41b1-987f-dc69f1c8f90b,2023-09-29,1,90
7f6ae1d5-5fd0-45df-9d23-e500e822c4f4,2023-05-12,1,1
c737368e-f331-475b-9e14-77c5e936a658,2024-05-12,7,7
a5ddd882-3c7b-438f-9d9a-d48c807c3132,2023-11-24,1,1
2981a244-41e7-45d7-af87-9f144f91e38e,2023-09-29,7,10
ac94b8e3-cb06-43be-8ea6-47728bb85a4a,2024-04-15,10,14
cb89afdf-1883-4a74-b3b4-04e6bbef2fc6,2024-07-15,1,1
41ca2bf4-5857-4375-9cf6-106f2f8a06aa,2024-03-01,1,1
94c330f6-6088-493a-9432-5d3832f08ded,2024-07-30,1,1
4034809d-ee81-437e-ac17-addf97677c80,2022-04-29,1,1
6288114a-036c-4f25-93b1-ed703271f0f6,2024-05-24,7,7
15402150-1097-4d7a-820d-86fb21300637,2022-04-16,1,1
51430cd3-d16a-4384-b8a2-ced43dec1314,2019-07-08,1,90
03bbeac7-55b2-452a-ad3c-506e2b6eb29c,2021-08-26,7,10
e1099948-6282-419d-8ad0-b1ee5edfd1e7,2021-12-11,7,10
1e005c31-3758-4667-898e-63aa7d12a9f0,2022-07-06,1,10
515ebd95-8074-4da1-8c3a-6f3a8f07c5fb,2022-05-31,7,10
cea88def-8ffb-496a-bbc4-67074eedb27a,2022-06-01,90,90
d7180872-194c-4cdc-8361-9a2893c7d167,2022-12-28,7,10
98dc5b87-ba25-4603-9acd-9ce52f847849,2022-12-29,7,10
12d29ef8-9e06-4622-aa73-6de962cd0ec2,2023-07-18,10,10
04a32ee4-36b6-4178-9aba-2c63f9731c48,2023-06-23,1,1
b668bf20-3731-4fad-8946-2ff3cd3aec37,2023-02-28,1,7
42ac5ce7-d47f-4d0e-9a1d-84da7656b458,2022-09-23,1,120
d3a44efc-d784-4044-82b1-de63a4f3e504,2023-03-30,10,10
9e298a18-69ff-47c6-9602-00be4931f4ed,2023-02-27,1,7
b9d3084f-da43-4f93-8138-3c27576f4a46,2023-04-13,7,10
da0cbf09-f7a3-404f-a1cf-f91fda5c35a9,2022-05-27,1,1
2c25f6b9-594b-42a7-aa44-385cb7f0db93,2022-03-01,1,10
b9f8154f-bd3e-4262-a432-4eb56a7161fe,2022-10-21,1,1
a5f52d25-35ff-4da5-852e-47cd7efdbbca,2022-12-28,1,10
c9e8ea48-3e66-46c7-a244-6743a9ef149b,2022-06-04,1,10
71c3903d-3971-441c-a033-cfe7ade92e59,2023-01-06,1,10
76073cab-b569-43f4-86f3-a9edfae30f85,2023-01-09,1,7
6ef9b151-8b4b-4cc0-ad0f-f99e20f3a1ae,2023-04-18,1,1
30d22a51-0094-4b2a-bf02-46d4bcfbbd3f,2022-12-13,1,1
7451dd12-31d0-4284-a149-0c0386f47308,2022-06-09,7,7
89625c68-2ad3-4662-9f87-21ce77ea1ca1,2022-07-30,7,10
ee398017-ba3e-47db-a291-a10f0b880cae,2024-04-21,1,10
ae1f3dfe-2b6e-422b-818c-60cd2cfe6fd1,2024-05-24,1,1
a79d5157-52dc-4a10-b481-1ad1b6fec74d,2023-11-22,1,10
587997ad-1e6a-4c5d-a933-529f0d35088e,2023-05-29,7,90
6045b626-b1a5-4e39-9670-76de803e5faf,2023-04-17,1,10
ec2c1143-9998-4381-aee3-e0dbf9943136,2023-08-29,1,10
2b1311d2-d172-4431-9af6-698c09cd02ae,2022-12-29,1,1
bf72a743-60c0-4bc1-82ed-03a2abb80f21,2024-02-16,10,14
525f69fc-a14e-495a-aec7-bcbda121bb61,2022-12-16,1,1
45876b83-3ae3-4c03-9e7c-7c5f5c396a3a,2023-08-16,1,10
4be14ca6-7e80-482b-a690-66e9143881a4,2023-10-30,7,7
2e30d639-f230-4530-9989-d600120a1566,2023-06-08,1,10
48be2084-fe7a-4837-819b-4f9dab6f3bc3,2023-05-20,7,10
518993fc-5c6e-4938-99ba-ad15331d38ae,2025-01-24,1,1
bf005a06-7934-4184-a782-0e6b2f8ba4f9,2024-01-27,10,10
3a9cdd5a-c49e-4f66-81fb-959219bbe1d5,2023-05-29,1,10
c82af1d6-50b7-41af-baf1-f17b1ea1797b,2024-03-30,7,7
2e35aff5-04e4-481e-a7d6-0b42895779e2,2024-05-23,1,14
e7fae1fb-469a-4632-843c-11cf1dcd3634,2023-02-01,7,7
2d1d01a6-888c-489a-9e04-96663d6876d0,2024-05-24,1,1
8d01911a-dbdc-4c34-84dd-6f270ff34229,2023-03-30,1,10
4364bdb2-1b8f-4564-9a53-f03d0315af41,2025-02-03,1,7
620cb6b3-3b26-4e56-8d9d-494eedea723a,2020-08-17,1,1
18997ab0-067a-4996-baa8-82157d9d44a4,2024-07-31,7,14
c27e0df9-3b21-47e2-a45b-1b18a62e2b76,2024-07-14,1,1
01a58b07-8362-4416-9f38-0b0488633919,2024-09-30,90,90
093df533-f547-454c-a62f-172c012a2eab,2019-07-17,1,1
478a8498-9cf9-4150-961f-30842cf17629,2019-07-08,10,10
09ab9ea1-2096-4e8b-a249-9b5eaeed7099,2019-07-08,7,10
194f8a1f-72ff-432f-92c6-fddbc20cad7c,2019-07-08,1,1
51ab23f3-a3c9-41c0-8b40-6397b8dc67f8,2021-02-23,1,7
ebd1fa72-149f-42b3-94e7-8ca523adf8d7,2021-08-28,1,1
3c03b57c-7fda-40f9-b05f-98a60c2944f7,2022-02-10,1,1
4a43ded1-87a3-4c03-96d0-a75c8efb27df,2022-02-04,10,10
928fe588-84c0-47ab-8239-bbf389276735,2022-03-30,7,10
fec62b60-60cd-45f3-94f9-1c07bf199df0,2022-03-21,10,10
68defdee-b7b6-4cf0-9668-daaf61cd9eb3,2022-06-01,1,10
8c3c970b-b994-4117-bea6-1d47371f5776,2022-03-30,1,10
9a449a22-7355-40af-991a-bbae27bc4fcd,2022-05-22,1,1
013cda87-00a5-4764-a8e4-66a108d433cc,2022-07-29,1,10
013db5ce-d51a-45fb-a981-2664afe55146,2022-11-25,7,7
6f5fedba-465c-4742-90d8-5d183aae62d6,2022-09-21,1,10
74b2021e-a7b1-4c55-be16-1f96b362488a,2023-04-03,1,10
6319b8ad-1bc7-4b54-801c-24db814e2ea1,2022-04-29,1,1
a1a83eff-9224-4977-aa08-b56a822719a7,2022-06-04,1,1
372ff683-7325-452a-84ec-769f727de4f3,2022-07-07,90,90
f1db6699-f060-4baf-a534-218b6317a23d,2023-02-01,1,10
95ebf58e-5ad6-4574-9547-15032b68b67e,2022-11-02,7,10
defb44d0-e141-4b84-af7d-f2d23fa43f7b,2023-03-14,1,10
343eaa14-4f07-4b91-9f29-1cca43a2f5fe,2023-11-12,1,10
9b4342cc-369b-4511-be1a-e3bd7cb4fe43,2024-01-27,10,30
8f8c1ab2-01c6-4746-9b6f-7e24cda994e6,2023-10-01,1,14
a2210244-e5e7-4d21-818b-65c3f45c44dd,2023-02-02,1,10
73f274ae-f7a3-48e7-8073-ab195bc95565,2023-09-10,1,14
f11af36c-ba8c-439a-b140-9b6f4f9f6696,2024-04-07,1,30
f72569a5-7e58-4f71-bc3a-2ab55d78841e,2023-08-25,1,10
75f3f88d-f6ec-4048-ae6a-1326d07a372c,2024-06-23,1,14
1b7f192e-5d93-4a6b-bc1e-d60a31cc1573,2024-05-24,1,10
5e63eca4-120c-42d0-b71b-5e8d9667ebc7,2023-07-03,10,10
ec13ebcb-5494-4580-9564-bd49c76d1e1f,2024-06-30,1,10
0d0e9289-0756-4313-ac92-948025fbba94,2023-08-09,1,7
fd0e0381-ab59-4d96-a6e0-3224897d6b55,2024-03-07,1,14
d1c57f9d-e7d0-413d-bcf4-a88c0675b124,2023-12-13,1,1
013fc8db-b6b4-4acf-9372-9076ac581e90,2023-08-02,1,1
ffba8bc2-f990-44fc-a0e7-cba2aa8f34ad,2023-08-02,7,7
2fcbff1e-484f-4e4b-aa1b-1f309b9cf9d9,2024-01-15,10,10
f9883664-8315-419f-abe2-3ff4113594bc,2023-05-07,7,7
a5163a17-7f0c-4610-ace3-770be32f1994,2024-10-19,7,10
dd309b3f-0e73-4e07-94f0-e2411aea3fdd,2022-06-07,1,10
4ebef6b3-d73c-4cc2-8525-3a04b272ccb2,2019-07-08,1,1
b1d31da7-2c5c-4a26-a51b-f8cdadfbf600,2022-12-25,1,1
ba76d1d6-5042-4db1-bb46-6c6745f41294,2023-03-30,1,10
877d61e1-ad5a-41ed-acec-9ed2ead97592,2023-05-07,1,1
55f9a7c9-bf3f-4e7a-9a97-ec5b93cfab63,2019-07-08,1,1
c2ed526b-34cf-4599-a5e6-65c1f9fdbf9a,2019-07-08,1,1
0d387414-9c8c-4483-93f3-4ff14571255c,2020-12-02,1,10
60c84a1a-12c0-4864-b448-bc0ea9996caa,2021-01-29,1,10
000b7ed8-872e-4c32-8420-dccb1ba1cb19,2022-01-30,1,10
e5af62a1-e9e1-4175-b2ca-9c69d43f8340,2021-09-13,1,10
99a36eee-ab75-4c90-8cff-229bef44f6f6,2022-02-06,1,10
4b3af446-c038-4e35-b4f6-b077c79307db,2020-11-07,1,1
d534ae7a-ea72-4b69-85e1-f4899dad5fca,2022-06-04,1,10
1f4e125e-8a8b-4abb-85bb-e8cf9da0285d,2022-03-05,90,90
f49d0852-1bd5-4afc-9c6a-1f04b0acf845,2022-03-05,1,1
4b545849-eb50-4af7-b327-ae14fbc2e00d,2022-07-11,1,90
6b0f27e9-bffc-48cb-ac58-988f20f6a72f,2022-12-28,1,10
410c883e-6323-4aee-a6c7-55bb6239c398,2023-07-23,14,14
4c4f814c-c8ab-4f70-88ef-a26508a595e6,2022-06-04,1,10
850fa0f9-86bb-485f-9e52-c3d5fbaa408a,2022-09-27,1,7
80e88ab3-8fbd-49b7-8919-8d3467cabc8d,2022-07-30,1,1
b24ca16f-c467-497c-971d-bcc45a6b24df,2022-05-25,1,1
a7251e81-ca6a-432f-88a1-347aea730570,2022-08-27,120,120
2b86b6ee-3344-4519-91d3-e0e99b1127d8,2024-03-25,1,14
b2d824f2-ffdc-491b-bbde-9228d98de7ac,2023-11-24,7,10
9b5dedbf-8c13-44d9-8295-b59933c98eb0,2023-04-12,1,7
7e1e1cee-8f65-404b-b197-8a7cbf6a63f5,2023-10-26,1,14
491161e5-46ad-4367-b48c-5947f1aa0d9f,2023-12-29,7,30
c5d4ec7d-3931-4bc4-bd81-dc6315a68ce0,2024-08-01,14,14
4ff92584-bc89-4967-b2a2-7f8c803f5661,2024-06-28,10,14
f2a98660-d899-4bd8-bee5-c23f2920616d,2024-08-26,7,10
0abf1870-f5b4-4bed-9f0a-a1a276a34be3,2024-09-27,7,30
9f4e8c88-7889-4876-aa3f-9602b5b9beee,2024-04-23,1,1
8a1a7621-e0b6-4b07-8c9e-6471b8b6d08a,2023-05-25,1,1
6bc132c8-8726-4d52-8489-da3ecb8573d7,2023-04-25,10,10
93babf6c-39c7-4a3d-9986-ea3763c724af,2024-07-24,1,1
d9a51e2d-4bc6-4780-8b64-811283f87726,2023-04-30,1,10
0250ac65-b56d-4124-8e41-33f4a360049c,2023-07-20,14,14
